State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,NAGPUR,2005,Kharif     ,Arhar/Tur,52100,36400
Maharashtra,NANDED,2005,Kharif     ,Arhar/Tur,53300,27800
Maharashtra,NANDURBAR,2005,Kharif     ,Arhar/Tur,23900,10900
Maharashtra,NASHIK,2005,Kharif     ,Arhar/Tur,9500,6900
Maharashtra,OSMANABAD,2005,Kharif     ,Arhar/Tur,84700,49800
Maharashtra,PARBHANI,2005,Kharif     ,Arhar/Tur,49400,26800
Maharashtra,PUNE,2005,Kharif     ,Arhar/Tur,3700,1900
Maharashtra,RAIGAD,2005,Kharif     ,Arhar/Tur,1100,700
Maharashtra,RATNAGIRI,2005,Kharif     ,Arhar/Tur,600,400
Maharashtra,SANGLI,2005,Kharif     ,Arhar/Tur,12700,4400
Maharashtra,SATARA,2005,Kharif     ,Arhar/Tur,4600,1600
Maharashtra,SOLAPUR,2005,Kharif     ,Arhar/Tur,18900,5900
Maharashtra,THANE,2005,Kharif     ,Arhar/Tur,3200,1900
Maharashtra,WARDHA,2005,Kharif     ,Arhar/Tur,52400,53100
Maharashtra,WASHIM,2005,Kharif     ,Arhar/Tur,51600,40300
Maharashtra,YAVATMAL,2005,Kharif     ,Arhar/Tur,13170,10630
Meghalaya,EAST GARO HILLS,2005,Kharif     ,Arhar/Tur,96,84
Meghalaya,SOUTH GARO HILLS,2005,Kharif     ,Arhar/Tur,93,68
Meghalaya,WEST GARO HILLS,2005,Kharif     ,Arhar/Tur,615,481
Mizoram,AIZAWL,2005,Kharif     ,Arhar/Tur,26,27
Mizoram,CHAMPHAI,2005,Kharif     ,Arhar/Tur,14,14
Mizoram,KOLASIB,2005,Kharif     ,Arhar/Tur,19,12
Mizoram,KOLASIB,2005,Rabi       ,Arhar/Tur,12,7
Mizoram,LAWNGTLAI,2005,Rabi       ,Arhar/Tur,4,2
Mizoram,LUNGLEI,2005,Kharif     ,Arhar/Tur,27,23
Mizoram,LUNGLEI,2005,Rabi       ,Arhar/Tur,9,6
Mizoram,MAMIT,2005,Kharif     ,Arhar/Tur,37,44
Mizoram,MAMIT,2005,Rabi       ,Arhar/Tur,21,27
Nagaland,DIMAPUR,2005,Kharif     ,Arhar/Tur,3060,3120
Nagaland,KOHIMA,2005,Kharif     ,Arhar/Tur,760,780
Nagaland,MOKOKCHUNG,2005,Kharif     ,Arhar/Tur,1020,950
Nagaland,MON,2005,Kharif     ,Arhar/Tur,400,380
Nagaland,PHEK,2005,Kharif     ,Arhar/Tur,580,560
Nagaland,TUENSANG,2005,Kharif     ,Arhar/Tur,380,340
Nagaland,WOKHA,2005,Kharif     ,Arhar/Tur,1040,970
Nagaland,ZUNHEBOTO,2005,Kharif     ,Arhar/Tur,760,500
Punjab,AMRITSAR,2005,Kharif     ,Arhar/Tur,1100,900
Punjab,FARIDKOT,2005,Kharif     ,Arhar/Tur,100,100
Punjab,FATEHGARH SAHIB,2005,Kharif     ,Arhar/Tur,200,200
Punjab,FIROZEPUR,2005,Kharif     ,Arhar/Tur,200,200
Punjab,GURDASPUR,2005,Kharif     ,Arhar/Tur,100,100
Punjab,JALANDHAR,2005,Kharif     ,Arhar/Tur,1200,1200
Punjab,KAPURTHALA,2005,Kharif     ,Arhar/Tur,100,100
Punjab,LUDHIANA,2005,Kharif     ,Arhar/Tur,1900,1500
Punjab,MOGA,2005,Kharif     ,Arhar/Tur,800,600
Punjab,NAWANSHAHR,2005,Kharif     ,Arhar/Tur,100,100
Punjab,PATIALA,2005,Kharif     ,Arhar/Tur,200,200
Punjab,RUPNAGAR,2005,Kharif     ,Arhar/Tur,200,200
Punjab,SANGRUR,2005,Kharif     ,Arhar/Tur,1600,1500
Rajasthan,ALWAR,2005,Kharif     ,Arhar/Tur,1649,1553
Rajasthan,BANSWARA,2005,Kharif     ,Arhar/Tur,7812,4232
Rajasthan,BARAN,2005,Kharif     ,Arhar/Tur,108,21
Rajasthan,BHARATPUR,2005,Kharif     ,Arhar/Tur,133,87
Rajasthan,BHILWARA,2005,Kharif     ,Arhar/Tur,4,
Rajasthan,BUNDI,2005,Kharif     ,Arhar/Tur,237,118
Rajasthan,CHITTORGARH,2005,Kharif     ,Arhar/Tur,291,137
Rajasthan,DAUSA,2005,Kharif     ,Arhar/Tur,73,41
Rajasthan,DHOLPUR,2005,Kharif     ,Arhar/Tur,850,680
Rajasthan,DUNGARPUR,2005,Kharif     ,Arhar/Tur,2349,536
Rajasthan,GANGANAGAR,2005,Kharif     ,Arhar/Tur,14,35
Rajasthan,HANUMANGARH,2005,Kharif     ,Arhar/Tur,3,2
Rajasthan,JAIPUR,2005,Kharif     ,Arhar/Tur,214,157
Rajasthan,JHALAWAR,2005,Kharif     ,Arhar/Tur,635,567
Rajasthan,KARAULI,2005,Kharif     ,Arhar/Tur,258,247
Rajasthan,KOTA,2005,Kharif     ,Arhar/Tur,63,32
Rajasthan,PALI,2005,Kharif     ,Arhar/Tur,100,10
Rajasthan,RAJSAMAND,2005,Kharif     ,Arhar/Tur,4,2
Rajasthan,SAWAI MADHOPUR,2005,Kharif     ,Arhar/Tur,634,317
Rajasthan,SIKAR,2005,Kharif     ,Arhar/Tur,6,6
Rajasthan,SIROHI,2005,Kharif     ,Arhar/Tur,1283,1165
Rajasthan,TONK,2005,Kharif     ,Arhar/Tur,31,16
Rajasthan,UDAIPUR,2005,Kharif     ,Arhar/Tur,3637,3280
Tamil Nadu,COIMBATORE,2005,Kharif     ,Arhar/Tur,365,197
Tamil Nadu,CUDDALORE,2005,Kharif     ,Arhar/Tur,149,161
Tamil Nadu,DHARMAPURI,2005,Kharif     ,Arhar/Tur,1465,806
Tamil Nadu,DINDIGUL,2005,Kharif     ,Arhar/Tur,1067,507
Tamil Nadu,ERODE,2005,Kharif     ,Arhar/Tur,1217,1596
Tamil Nadu,KANCHIPURAM,2005,Kharif     ,Arhar/Tur,29,16
Tamil Nadu,KARUR,2005,Kharif     ,Arhar/Tur,3439,1039
Tamil Nadu,KRISHNAGIRI,2005,Kharif     ,Arhar/Tur,3063,1254
Tamil Nadu,MADURAI,2005,Kharif     ,Arhar/Tur,1117,708
Tamil Nadu,NAMAKKAL,2005,Kharif     ,Arhar/Tur,832,705
Tamil Nadu,PERAMBALUR,2005,Kharif     ,Arhar/Tur,707,382
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Arhar/Tur,1528,818
Tamil Nadu,SALEM,2005,Kharif     ,Arhar/Tur,723,557
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Arhar/Tur,150,81
Tamil Nadu,THANJAVUR,2005,Kharif     ,Arhar/Tur,39,21
Tamil Nadu,THENI,2005,Kharif     ,Arhar/Tur,2907,3246
Tamil Nadu,THIRUVALLUR,2005,Kharif     ,Arhar/Tur,2152,1814
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif     ,Arhar/Tur,1817,559
Tamil Nadu,TIRUNELVELI,2005,Kharif     ,Arhar/Tur,42,23
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif     ,Arhar/Tur,1625,740
Tamil Nadu,TUTICORIN,2005,Kharif     ,Arhar/Tur,43,23
Tamil Nadu,VELLORE,2005,Kharif     ,Arhar/Tur,12321,4509
Tamil Nadu,VILLUPURAM,2005,Kharif     ,Arhar/Tur,275,262
Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Arhar/Tur,697,376
Telangana ,ADILABAD,2005,Kharif     ,Arhar/Tur,35993,23359
Telangana ,KARIMNAGAR,2005,Kharif     ,Arhar/Tur,16818,11436
Telangana ,KHAMMAM,2005,Kharif     ,Arhar/Tur,26742,16500
Telangana ,MAHBUBNAGAR,2005,Kharif     ,Arhar/Tur,61398,45435
Telangana ,MEDAK,2005,Kharif     ,Arhar/Tur,24042,6131
Telangana ,NALGONDA,2005,Kharif     ,Arhar/Tur,36058,20697
Telangana ,NIZAMABAD,2005,Kharif     ,Arhar/Tur,4417,1687
Telangana ,RANGAREDDI,2005,Kharif     ,Arhar/Tur,36260,25998
Telangana ,WARANGAL,2005,Kharif     ,Arhar/Tur,23784,11987
Tripura,DHALAI,2005,Kharif     ,Arhar/Tur,213,160
Tripura,NORTH TRIPURA,2005,Kharif     ,Arhar/Tur,172,128
Tripura,SOUTH TRIPURA,2005,Kharif     ,Arhar/Tur,272,173
Tripura,WEST TRIPURA,2005,Kharif     ,Arhar/Tur,478,345
Uttarakhand,CHAMOLI,2005,Kharif     ,Arhar/Tur,116,64
Uttarakhand,CHAMPAWAT,2005,Kharif     ,Arhar/Tur,3,2
Uttarakhand,DEHRADUN,2005,Kharif     ,Arhar/Tur,141,72
Uttarakhand,HARIDWAR,2005,Kharif     ,Arhar/Tur,5,3
Uttarakhand,NAINITAL,2005,Kharif     ,Arhar/Tur,3,2
Uttarakhand,PAURI GARHWAL,2005,Kharif     ,Arhar/Tur,291,145
Uttarakhand,RUDRA PRAYAG,2005,Kharif     ,Arhar/Tur,103,65
Uttarakhand,TEHRI GARHWAL,2005,Kharif     ,Arhar/Tur,703,371
Uttarakhand,UDAM SINGH NAGAR,2005,Kharif     ,Arhar/Tur,23,14
Uttarakhand,UTTAR KASHI,2005,Kharif     ,Arhar/Tur,224,142
West Bengal,24 PARAGANAS NORTH,2005,Rabi       ,Arhar/Tur,40,44
West Bengal,24 PARAGANAS SOUTH,2005,Rabi       ,Arhar/Tur,22,24
West Bengal,BANKURA,2005,Rabi       ,Arhar/Tur,21,7
West Bengal,BARDHAMAN,2005,Rabi       ,Arhar/Tur,24,19
West Bengal,BIRBHUM,2005,Rabi       ,Arhar/Tur,21,17
West Bengal,COOCHBEHAR,2005,Rabi       ,Arhar/Tur,13,11
West Bengal,DARJEELING,2005,Rabi       ,Arhar/Tur,11,9
West Bengal,DINAJPUR UTTAR,2005,Rabi       ,Arhar/Tur,8,7
West Bengal,JALPAIGURI,2005,Rabi       ,Arhar/Tur,14,12
West Bengal,MALDAH,2005,Rabi       ,Arhar/Tur,43,35
West Bengal,MEDINIPUR WEST,2005,Rabi       ,Arhar/Tur,274,286
West Bengal,MURSHIDABAD,2005,Rabi       ,Arhar/Tur,70,75
West Bengal,NADIA,2005,Rabi       ,Arhar/Tur,16,18
West Bengal,PURULIA,2005,Rabi       ,Arhar/Tur,1253,1020
Andhra Pradesh,ANANTAPUR,2006,Kharif     ,Arhar/Tur,26244,3543
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Arhar/Tur,5496,1533
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Arhar/Tur,2,1
Andhra Pradesh,EAST GODAVARI,2006,Kharif     ,Arhar/Tur,917,441
Andhra Pradesh,GUNTUR,2006,Kharif     ,Arhar/Tur,27430,20188
Andhra Pradesh,GUNTUR,2006,Rabi       ,Arhar/Tur,331,244
Andhra Pradesh,KADAPA,2006,Kharif     ,Arhar/Tur,9313,1527
Andhra Pradesh,KADAPA,2006,Rabi       ,Arhar/Tur,6,1
Andhra Pradesh,KRISHNA,2006,Kharif     ,Arhar/Tur,6389,3750
Andhra Pradesh,KURNOOL,2006,Kharif     ,Arhar/Tur,32801,9742
Andhra Pradesh,KURNOOL,2006,Rabi       ,Arhar/Tur,202,60
Andhra Pradesh,PRAKASAM,2006,Kharif     ,Arhar/Tur,34603,9377
Andhra Pradesh,PRAKASAM,2006,Rabi       ,Arhar/Tur,76,21
Andhra Pradesh,SPSR NELLORE,2006,Kharif     ,Arhar/Tur,363,175
Andhra Pradesh,SRIKAKULAM,2006,Kharif     ,Arhar/Tur,1640,789
Andhra Pradesh,VISAKHAPATANAM,2006,Kharif     ,Arhar/Tur,3736,1375
Andhra Pradesh,VIZIANAGARAM,2006,Kharif     ,Arhar/Tur,1482,713
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Arhar/Tur,269,129
Assam,BAKSA,2006,Kharif     ,Arhar/Tur,188,113
Assam,BARPETA,2006,Kharif     ,Arhar/Tur,181,136
Assam,BONGAIGAON,2006,Kharif     ,Arhar/Tur,116,97
Assam,CACHAR,2006,Kharif     ,Arhar/Tur,139,98
Assam,CHIRANG,2006,Kharif     ,Arhar/Tur,160,133
Assam,DARRANG,2006,Kharif     ,Arhar/Tur,137,79
Assam,DHEMAJI,2006,Kharif     ,Arhar/Tur,33,25
Assam,DHUBRI,2006,Kharif     ,Arhar/Tur,148,108
Assam,DIBRUGARH,2006,Kharif     ,Arhar/Tur,14,11
Assam,DIMA HASAO,2006,Kharif     ,Arhar/Tur,250,180
Assam,GOALPARA,2006,Kharif     ,Arhar/Tur,280,234
Assam,GOLAGHAT,2006,Kharif     ,Arhar/Tur,160,109
Assam,HAILAKANDI,2006,Kharif     ,Arhar/Tur,60,42
Assam,JORHAT,2006,Kharif     ,Arhar/Tur,19,11
Assam,KAMRUP,2006,Kharif     ,Arhar/Tur,635,508
Assam,KAMRUP METRO,2006,Kharif     ,Arhar/Tur,275,220
Assam,KARBI ANGLONG,2006,Kharif     ,Arhar/Tur,1219,821
Assam,KARIMGANJ,2006,Kharif     ,Arhar/Tur,47,32
Assam,KOKRAJHAR,2006,Kharif     ,Arhar/Tur,280,182
Assam,LAKHIMPUR,2006,Kharif     ,Arhar/Tur,59,41
Assam,MARIGAON,2006,Kharif     ,Arhar/Tur,55,34
Assam,NAGAON,2006,Kharif     ,Arhar/Tur,1250,843
Assam,NALBARI,2006,Kharif     ,Arhar/Tur,143,86
Assam,SIVASAGAR,2006,Kharif     ,Arhar/Tur,26,16
Assam,SONITPUR,2006,Kharif     ,Arhar/Tur,501,417
Assam,TINSUKIA,2006,Kharif     ,Arhar/Tur,89,66
Assam,UDALGURI,2006,Kharif     ,Arhar/Tur,212,127
Bihar,ARARIA,2006,Kharif     ,Arhar/Tur,325,401
Bihar,AURANGABAD,2006,Kharif     ,Arhar/Tur,1145,2252
Bihar,BANKA,2006,Kharif     ,Arhar/Tur,1151,1725
Bihar,BEGUSARAI,2006,Kharif     ,Arhar/Tur,1052,1205
Bihar,BHAGALPUR,2006,Kharif     ,Arhar/Tur,840,968
Bihar,BHOJPUR,2006,Kharif     ,Arhar/Tur,1626,2441
Bihar,BUXAR,2006,Kharif     ,Arhar/Tur,838,422
Bihar,DARBHANGA,2006,Kharif     ,Arhar/Tur,356,265
Bihar,GAYA,2006,Kharif     ,Arhar/Tur,1750,2452
Bihar,GOPALGANJ,2006,Kharif     ,Arhar/Tur,1478,1344
Bihar,JAMUI,2006,Kharif     ,Arhar/Tur,450,185
Bihar,JEHANABAD,2006,Kharif     ,Arhar/Tur,452,466
Bihar,KAIMUR (BHABUA),2006,Kharif     ,Arhar/Tur,2696,2793
Bihar,KATIHAR,2006,Kharif     ,Arhar/Tur,47,58
Bihar,KHAGARIA,2006,Kharif     ,Arhar/Tur,171,158
Bihar,KISHANGANJ,2006,Kharif     ,Arhar/Tur,59,73
Bihar,LAKHISARAI,2006,Kharif     ,Arhar/Tur,309,286
Bihar,MADHEPURA,2006,Kharif     ,Arhar/Tur,61,76
Bihar,MADHUBANI,2006,Kharif     ,Arhar/Tur,548,589
Bihar,MUNGER,2006,Kharif     ,Arhar/Tur,167,154
Bihar,MUZAFFARPUR,2006,Kharif     ,Arhar/Tur,815,1442
Bihar,NALANDA,2006,Kharif     ,Arhar/Tur,263,399
Bihar,NAWADA,2006,Kharif     ,Arhar/Tur,846,588
Bihar,PASHCHIM CHAMPARAN,2006,Kharif     ,Arhar/Tur,6966,12553
Bihar,PATNA,2006,Kharif     ,Arhar/Tur,761,460
Bihar,PURBI CHAMPARAN,2006,Kharif     ,Arhar/Tur,1419,1721
Bihar,PURNIA,2006,Kharif     ,Arhar/Tur,64,79
Bihar,ROHTAS,2006,Kharif     ,Arhar/Tur,1521,2247
Bihar,SAMASTIPUR,2006,Kharif     ,Arhar/Tur,1821,1615
Bihar,SARAN,2006,Kharif     ,Arhar/Tur,1479,1781
Bihar,SHEIKHPURA,2006,Kharif     ,Arhar/Tur,137,127
Bihar,SHEOHAR,2006,Kharif     ,Arhar/Tur,27,42
Bihar,SITAMARHI,2006,Kharif     ,Arhar/Tur,555,862
Bihar,SIWAN,2006,Kharif     ,Arhar/Tur,2256,1638
Bihar,SUPAUL,2006,Kharif     ,Arhar/Tur,6,7
Bihar,VAISHALI,2006,Kharif     ,Arhar/Tur,1174,404
Chhattisgarh,BASTAR,2006,Kharif     ,Arhar/Tur,889,446
Chhattisgarh,BIJAPUR,2006,Kharif     ,Arhar/Tur,11,
Chhattisgarh,BILASPUR,2006,Kharif     ,Arhar/Tur,3856,1724
Chhattisgarh,DANTEWADA,2006,Kharif     ,Arhar/Tur,732,315
Chhattisgarh,DHAMTARI,2006,Kharif     ,Arhar/Tur,140,40
Chhattisgarh,DURG,2006,Kharif     ,Arhar/Tur,6917,2855
Chhattisgarh,JANJGIR-CHAMPA,2006,Kharif     ,Arhar/Tur,1256,580
Chhattisgarh,JASHPUR,2006,Kharif     ,Arhar/Tur,3902,1798
Chhattisgarh,KABIRDHAM,2006,Kharif     ,Arhar/Tur,4292,1651
Chhattisgarh,KANKER,2006,Kharif     ,Arhar/Tur,576,271
Chhattisgarh,KORBA,2006,Kharif     ,Arhar/Tur,1263,450
Chhattisgarh,KOREA,2006,Kharif     ,Arhar/Tur,3981,1591
Chhattisgarh,MAHASAMUND,2006,Kharif     ,Arhar/Tur,862,224
Chhattisgarh,NARAYANPUR,2006,Kharif     ,Arhar/Tur,108,
Chhattisgarh,RAIGARH,2006,Kharif     ,Arhar/Tur,2386,1136
Chhattisgarh,RAIPUR,2006,Kharif     ,Arhar/Tur,3130,815
Chhattisgarh,RAJNANDGAON,2006,Kharif     ,Arhar/Tur,3383,1301
Chhattisgarh,SURGUJA,2006,Kharif     ,Arhar/Tur,16151,7693
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2006,Kharif     ,Arhar/Tur,1147,1577
Gujarat,AHMADABAD,2006,Kharif     ,Arhar/Tur,1500,1300
Gujarat,AMRELI,2006,Kharif     ,Arhar/Tur,900,800
Gujarat,ANAND,2006,Kharif     ,Arhar/Tur,900,700
Gujarat,BANAS KANTHA,2006,Kharif     ,Arhar/Tur,3300,2700
Gujarat,BHARUCH,2006,Kharif     ,Arhar/Tur,41100,25900
Gujarat,BHAVNAGAR,2006,Kharif     ,Arhar/Tur,500,400
Gujarat,DANG,2006,Kharif     ,Arhar/Tur,4100,3400
Gujarat,DOHAD,2006,Kharif     ,Arhar/Tur,16200,17700
Gujarat,GANDHINAGAR,2006,Kharif     ,Arhar/Tur,1000,900
Gujarat,JAMNAGAR,2006,Kharif     ,Arhar/Tur,1100,1000
Gujarat,JUNAGADH,2006,Kharif     ,Arhar/Tur,2100,1800
Gujarat,KHEDA,2006,Kharif     ,Arhar/Tur,4000,3400
Gujarat,MAHESANA,2006,Kharif     ,Arhar/Tur,900,800
Gujarat,NARMADA,2006,Kharif     ,Arhar/Tur,18000,11600
Gujarat,NAVSARI,2006,Kharif     ,Arhar/Tur,1700,1400
Gujarat,PANCH MAHALS,2006,Kharif     ,Arhar/Tur,29200,31900
Gujarat,PATAN,2006,Kharif     ,Arhar/Tur,1200,1000
Gujarat,RAJKOT,2006,Kharif     ,Arhar/Tur,500,400
Gujarat,SABAR KANTHA,2006,Kharif     ,Arhar/Tur,25800,17600
Gujarat,SURAT,2006,Kharif     ,Arhar/Tur,29200,29000
Gujarat,SURENDRANAGAR,2006,Kharif     ,Arhar/Tur,100,100
Gujarat,VADODARA,2006,Kharif     ,Arhar/Tur,68900,57700
Gujarat,VALSAD,2006,Kharif     ,Arhar/Tur,4600,3800
Haryana,AMBALA,2006,Kharif     ,Arhar/Tur,28,
Haryana,FARIDABAD,2006,Kharif     ,Arhar/Tur,2590,1900
Haryana,FATEHABAD,2006,Kharif     ,Arhar/Tur,14,
Haryana,GURGAON,2006,Kharif     ,Arhar/Tur,446,300
Haryana,HISAR,2006,Kharif     ,Arhar/Tur,30,
Haryana,JHAJJAR,2006,Kharif     ,Arhar/Tur,6175,6800
Haryana,JIND,2006,Kharif     ,Arhar/Tur,1021,900
Haryana,KAITHAL,2006,Kharif     ,Arhar/Tur,19,
Haryana,KARNAL,2006,Kharif     ,Arhar/Tur,283,300
Haryana,KURUKSHETRA,2006,Kharif     ,Arhar/Tur,56,100
Haryana,MAHENDRAGARH,2006,Kharif     ,Arhar/Tur,132,100
Haryana,MEWAT,2006,Kharif     ,Arhar/Tur,293,1200
Haryana,PANCHKULA,2006,Kharif     ,Arhar/Tur,24,
Haryana,PANIPAT,2006,Kharif     ,Arhar/Tur,316,300
Haryana,REWARI,2006,Kharif     ,Arhar/Tur,163,200
Haryana,ROHTAK,2006,Kharif     ,Arhar/Tur,10798,11900
Haryana,SIRSA,2006,Kharif     ,Arhar/Tur,9,
Haryana,SONIPAT,2006,Kharif     ,Arhar/Tur,5009,5800
Haryana,YAMUNANAGAR,2006,Kharif     ,Arhar/Tur,6,
Himachal Pradesh,CHAMBA,2006,Kharif     ,Arhar/Tur,45,16
Himachal Pradesh,SHIMLA,2006,Kharif     ,Arhar/Tur,105,35
Jharkhand,BOKARO,2006,Rabi       ,Arhar/Tur,76.79,108
Jharkhand,CHATRA,2006,Rabi       ,Arhar/Tur,1506.18,1794
Jharkhand,DEOGHAR,2006,Rabi       ,Arhar/Tur,20.12,32
Jharkhand,DHANBAD,2006,Rabi       ,Arhar/Tur,0.8,1
Jharkhand,DUMKA,2006,Rabi       ,Arhar/Tur,561.71,709
Jharkhand,EAST SINGHBUM,2006,Rabi       ,Arhar/Tur,146.18,203
Jharkhand,GARHWA,2006,Rabi       ,Arhar/Tur,197.97,312
Jharkhand,GIRIDIH,2006,Rabi       ,Arhar/Tur,1.29,2
Jharkhand,GODDA,2006,Rabi       ,Arhar/Tur,865.42,1767
Jharkhand,GUMLA,2006,Rabi       ,Arhar/Tur,331.44,377
Jharkhand,HAZARIBAGH,2006,Rabi       ,Arhar/Tur,319.59,577
Jharkhand,JAMTARA,2006,Rabi       ,Arhar/Tur,14.2,23
Jharkhand,KODERMA,2006,Rabi       ,Arhar/Tur,344.39,682
Jharkhand,LATEHAR,2006,Rabi       ,Arhar/Tur,2657.21,3462
Jharkhand,LOHARDAGA,2006,Rabi       ,Arhar/Tur,594.35,1268
Jharkhand,PAKUR,2006,Rabi       ,Arhar/Tur,388.06,598
Jharkhand,PALAMU,2006,Rabi       ,Arhar/Tur,5492.39,6091
Jharkhand,RANCHI,2006,Rabi       ,Arhar/Tur,1471.41,1168
Jharkhand,SAHEBGANJ,2006,Rabi       ,Arhar/Tur,275.33,295
Jharkhand,SARAIKELA KHARSAWAN,2006,Rabi       ,Arhar/Tur,98.06,136
Jharkhand,SIMDEGA,2006,Rabi       ,Arhar/Tur,399.28,534
Jharkhand,WEST SINGHBHUM,2006,Rabi       ,Arhar/Tur,147.66,205
Karnataka,BAGALKOT,2006,Kharif     ,Arhar/Tur,3283,904
Karnataka,BANGALORE RURAL,2006,Kharif     ,Arhar/Tur,4160,1715
Karnataka,BELGAUM,2006,Kharif     ,Arhar/Tur,5658,1666
Karnataka,BELLARY,2006,Kharif     ,Arhar/Tur,9353,4363
Karnataka,BENGALURU URBAN,2006,Kharif     ,Arhar/Tur,586,258
Karnataka,BIDAR,2006,Kharif     ,Arhar/Tur,69189,34902
Karnataka,BIJAPUR,2006,Kharif     ,Arhar/Tur,48162,20818
Karnataka,CHAMARAJANAGAR,2006,Kharif     ,Arhar/Tur,1828,865
Karnataka,CHIKMAGALUR,2006,Kharif     ,Arhar/Tur,712,314
Karnataka,CHITRADURGA,2006,Kharif     ,Arhar/Tur,7480,3610
Karnataka,DAVANGERE,2006,Kharif     ,Arhar/Tur,4986,4651
Karnataka,DHARWAD,2006,Kharif     ,Arhar/Tur,2967,1404
Karnataka,GADAG,2006,Kharif     ,Arhar/Tur,2188,478
Karnataka,GULBARGA,2006,Kharif     ,Arhar/Tur,382521,163528
Karnataka,HASSAN,2006,Kharif     ,Arhar/Tur,2478,838
Karnataka,HAVERI,2006,Kharif     ,Arhar/Tur,3690,3172
Karnataka,KODAGU,2006,Kharif     ,Arhar/Tur,15,7
Karnataka,KOLAR,2006,Kharif     ,Arhar/Tur,6166,3321
Karnataka,KOPPAL,2006,Kharif     ,Arhar/Tur,10810,2003
Karnataka,MANDYA,2006,Kharif     ,Arhar/Tur,744,328
Karnataka,MYSORE,2006,Kharif     ,Arhar/Tur,5591,5025
Karnataka,RAICHUR,2006,Kharif     ,Arhar/Tur,13338,4688
Karnataka,SHIMOGA,2006,Kharif     ,Arhar/Tur,446,197
Karnataka,TUMKUR,2006,Kharif     ,Arhar/Tur,9257,3579
Karnataka,UTTAR KANNAD,2006,Kharif     ,Arhar/Tur,89,39
Madhya Pradesh,ANUPPUR,2006,Kharif     ,Arhar/Tur,3742,1432
Madhya Pradesh,ASHOKNAGAR,2006,Kharif     ,Arhar/Tur,91,45
Madhya Pradesh,BALAGHAT,2006,Kharif     ,Arhar/Tur,2904,2167
Madhya Pradesh,BARWANI,2006,Kharif     ,Arhar/Tur,4224,1684
Madhya Pradesh,BETUL,2006,Kharif     ,Arhar/Tur,27915,18840
Madhya Pradesh,BHIND,2006,Kharif     ,Arhar/Tur,5206,2280
Madhya Pradesh,BHOPAL,2006,Kharif     ,Arhar/Tur,859,479
Madhya Pradesh,BURHANPUR,2006,Kharif     ,Arhar/Tur,3846,4153
Madhya Pradesh,CHHATARPUR,2006,Kharif     ,Arhar/Tur,7062,2815
Madhya Pradesh,CHHINDWARA,2006,Kharif     ,Arhar/Tur,18322,27923
Madhya Pradesh,DAMOH,2006,Kharif     ,Arhar/Tur,3077,1585
Madhya Pradesh,DATIA,2006,Kharif     ,Arhar/Tur,1471,730
Madhya Pradesh,DEWAS,2006,Kharif     ,Arhar/Tur,7839,4375
Madhya Pradesh,DHAR,2006,Kharif     ,Arhar/Tur,3321,1748
Madhya Pradesh,DINDORI,2006,Kharif     ,Arhar/Tur,3117,1705
Madhya Pradesh,GUNA,2006,Kharif     ,Arhar/Tur,966,554
Madhya Pradesh,GWALIOR,2006,Kharif     ,Arhar/Tur,120,45
Madhya Pradesh,HARDA,2006,Kharif     ,Arhar/Tur,4089,3632
Madhya Pradesh,HOSHANGABAD,2006,Kharif     ,Arhar/Tur,8806,8583
Madhya Pradesh,INDORE,2006,Kharif     ,Arhar/Tur,499,299
Madhya Pradesh,JABALPUR,2006,Kharif     ,Arhar/Tur,6798,8261
Madhya Pradesh,JHABUA,2006,Kharif     ,Arhar/Tur,4677,2237
Madhya Pradesh,KATNI,2006,Kharif     ,Arhar/Tur,5253,2325
Madhya Pradesh,KHANDWA,2006,Kharif     ,Arhar/Tur,9529,9476
Madhya Pradesh,KHARGONE,2006,Kharif     ,Arhar/Tur,14150,6769
Madhya Pradesh,MANDLA,2006,Kharif     ,Arhar/Tur,3770,2850
Madhya Pradesh,MANDSAUR,2006,Kharif     ,Arhar/Tur,790,378
Madhya Pradesh,MORENA,2006,Kharif     ,Arhar/Tur,4073,2748
Madhya Pradesh,NARSINGHPUR,2006,Kharif     ,Arhar/Tur,24487,29784
Madhya Pradesh,NEEMUCH,2006,Kharif     ,Arhar/Tur,395,143
Madhya Pradesh,PANNA,2006,Kharif     ,Arhar/Tur,4148,1620
Madhya Pradesh,RAISEN,2006,Kharif     ,Arhar/Tur,19920,11728
Madhya Pradesh,RAJGARH,2006,Kharif     ,Arhar/Tur,4126,2515
Madhya Pradesh,RATLAM,2006,Kharif     ,Arhar/Tur,813,565
Madhya Pradesh,REWA,2006,Kharif     ,Arhar/Tur,13702,5239
Madhya Pradesh,SAGAR,2006,Kharif     ,Arhar/Tur,3242,1641
Madhya Pradesh,SATNA,2006,Kharif     ,Arhar/Tur,12346,4528
